hamparan,x_m,y_m,lon,lat,elev_m,lereng_deg,lereng_persen,arah_hadap_deg,akumulasi_sel,tangkapan_ha
H2,57.38,109.05,107.9120852,-7.1852083,689.77,2.54,4.4,144.9,48,0.108
H2,62.12,109.05,107.9121281,-7.1852083,689.66,2.44,4.3,152.5,49,0.11
H2,66.86,109.05,107.912171,-7.1852083,689.66,2.32,4.1,162.0,50,0.112
H2,71.6,109.05,107.9122139,-7.1852083,689.66,2.23,3.9,172.8,51,0.115
H2,76.34,109.05,107.9122568,-7.1852083,689.66,2.21,3.9,184.1,52,0.117
H2,81.08,109.05,107.9122997,-7.1852083,689.71,2.25,3.9,194.6,53,0.119
H2,85.82,109.05,107.9123427,-7.1852083,689.79,2.36,4.1,203.3,54,0.121
H2,90.56,109.05,107.9123856,-7.1852083,689.88,2.5,4.4,209.8,55,0.124
H2,95.3,109.05,107.9124285,-7.1852083,689.96,2.66,4.7,214.2,56,0.126
H2,100.04,109.05,107.9124714,-7.1852083,690.09,2.84,5.0,217.1,57,0.128
H2,104.78,109.05,107.9125143,-7.1852083,690.25,3.0,5.2,219.2,58,0.13
H2,109.52,109.05,107.9125572,-7.1852083,690.42,3.14,5.5,220.8,59,0.133
H2,114.26,109.05,107.9126001,-7.1852083,690.58,3.22,5.6,222.4,60,0.135
H2,119.0,109.05,107.9126431,-7.1852083,690.79,3.23,5.6,224.2,61,0.137
H2,123.74,109.05,107.912686,-7.1852083,691.04,3.14,5.5,226.2,62,0.139
H2,128.48,109.05,107.9127289,-7.1852083,691.29,2.96,5.2,228.5,63,0.142
H2,133.22,109.05,107.9127718,-7.1852083,691.54,2.71,4.7,231.4,64,0.144
H2,223.28,109.05,107.9135872,-7.1852083,692.63,4.25,7.4,98.6,4,0.009
H2,228.02,109.05,107.9136301,-7.1852083,692.21,4.68,8.2,97.2,5,0.011
H2,232.76,109.05,107.913673,-7.1852083,691.76,4.99,8.7,96.0,6,0.013
H2,237.5,109.05,107.9137159,-7.1852083,691.26,5.14,9.0,94.7,7,0.016
H2,242.24,109.05,107.9137589,-7.1852083,690.77,5.1,8.9,93.2,8,0.018
H2,246.98,109.05,107.9138018,-7.1852083,690.27,4.85,8.5,91.2,9,0.02
H2,251.72,109.05,107.9138447,-7.1852083,689.8,4.37,7.6,88.1,10,0.022
H2,256.46,109.05,107.9138876,-7.1852083,689.39,3.66,6.4,82.9,11,0.025
H2,261.2,109.05,107.9139305,-7.1852083,688.98,2.78,4.9,73.3,12,0.027
H2,265.94,109.05,107.9139734,-7.1852083,688.57,1.91,3.3,52.0,12,0.027
H2,270.68,109.05,107.9140164,-7.1852083,688.45,1.57,2.7,9.4,456,1.024
H2,275.42,109.05,107.9140593,-7.1852083,688.7,2.13,3.7,333.3,21,0.047
H2,280.16,109.05,107.9141022,-7.1852083,688.95,2.99,5.2,317.8,6,0.013
H2,284.9,109.05,107.9141451,-7.1852083,689.2,3.72,6.5,311.5,5,0.011
H2,289.64,109.05,107.914188,-7.1852083,689.56,4.18,7.3,309.7,5,0.011
H2,294.38,109.05,107.9142309,-7.1852083,690.06,4.27,7.5,310.8,4,0.009
H2,299.12,109.05,107.9142738,-7.1852083,690.56,4.0,7.0,315.2,3,0.007
H2,9.98,104.34,107.911656,-7.1852509,691.0,0.23,0.4,34.4,38,0.085
H2,14.72,104.34,107.9116989,-7.1852509,691.0,0.39,0.7,94.9,39,0.088
H2,19.46,104.34,107.9117418,-7.1852509,691.0,0.75,1.3,109.6,40,0.09
H2,24.2,104.34,107.9117848,-7.1852509,690.91,1.14,2.0,114.8,41,0.092
H2,28.94,104.34,107.9118277,-7.1852509,690.77,1.54,2.7,118.1,42,0.094
H2,33.68,104.34,107.9118706,-7.1852509,690.62,1.92,3.4,120.8,43,0.097
H2,38.42,104.34,107.9119135,-7.1852509,690.47,2.24,3.9,123.5,44,0.099
H2,43.16,104.34,107.9119564,-7.1852509,690.27,2.48,4.3,126.5,45,0.101
H2,47.9,104.34,107.9119993,-7.1852509,690.02,2.6,4.5,130.2,46,0.103
H2,52.64,104.34,107.9120422,-7.1852509,689.77,2.62,4.6,135.0,47,0.106
H2,57.38,104.34,107.9120852,-7.1852509,689.52,2.54,4.4,141.6,48,0.108
H2,62.12,104.34,107.9121281,-7.1852509,689.41,2.42,4.2,150.2,49,0.11
H2,66.86,104.34,107.912171,-7.1852509,689.41,2.31,4.0,160.8,50,0.112
H2,71.6,104.34,107.9122139,-7.1852509,689.41,2.26,3.9,172.5,51,0.115
H2,76.34,104.34,107.9122568,-7.1852509,689.41,2.28,4.0,184.0,52,0.117
H2,81.08,104.34,107.9122997,-7.1852509,689.49,2.37,4.1,194.1,53,0.119
H2,85.82,104.34,107.9123427,-7.1852509,689.64,2.49,4.4,202.0,54,0.121
H2,90.56,104.34,107.9123856,-7.1852509,689.79,2.63,4.6,207.7,55,0.124
H2,95.3,104.34,107.9124285,-7.1852509,689.93,2.77,4.8,211.8,56,0.126
H2,100.04,104.34,107.9124714,-7.1852509,690.05,2.91,5.1,214.7,57,0.128
H2,104.78,104.34,107.9125143,-7.1852509,690.16,3.05,5.3,217.2,58,0.13
H2,109.52,104.34,107.9125572,-7.1852509,690.26,3.18,5.6,219.7,59,0.133
H2,114.26,104.34,107.9126001,-7.1852509,690.36,3.28,5.7,222.4,60,0.135
H2,119.0,104.34,107.9126431,-7.1852509,690.54,3.32,5.8,225.3,61,0.137
H2,123.74,104.34,107.912686,-7.1852509,690.79,3.27,5.7,228.4,62,0.139
H2,128.48,104.34,107.9127289,-7.1852509,691.04,3.13,5.5,231.7,63,0.142
H2,133.22,104.34,107.9127718,-7.1852509,691.29,2.93,5.1,235.4,64,0.144
H2,228.02,104.34,107.9136301,-7.1852509,692.18,4.65,8.1,101.5,4,0.009
H2,232.76,104.34,107.913673,-7.1852509,691.76,4.91,8.6,99.4,5,0.011
H2,237.5,104.34,107.9137159,-7.1852509,691.26,5.02,8.8,97.5,6,0.013
H2,242.24,104.34,107.9137589,-7.1852509,690.77,4.93,8.6,95.5,7,0.016
H2,246.98,104.34,107.9138018,-7.1852509,690.27,4.61,8.1,93.0,8,0.018
H2,251.72,104.34,107.9138447,-7.1852509,689.84,4.07,7.1,89.3,9,0.02
H2,256.46,104.34,107.9138876,-7.1852509,689.48,3.31,5.8,83.1,10,0.022
H2,261.2,104.34,107.9139305,-7.1852509,689.13,2.42,4.2,71.0,11,0.025
H2,265.94,104.34,107.9139734,-7.1852509,688.78,1.63,2.8,43.3,11,0.025
H2,270.68,104.34,107.9140164,-7.1852509,688.7,1.58,2.8,356.1,444,0.997
H2,275.42,104.34,107.9140593,-7.1852509,688.95,2.3,4.0,326.3,14,0.031
H2,280.16,104.34,107.9141022,-7.1852509,689.2,3.16,5.5,314.0,6,0.013
H2,284.9,104.34,107.9141451,-7.1852509,689.45,3.83,6.7,308.8,5,0.011
H2,289.64,104.34,107.914188,-7.1852509,689.81,4.19,7.3,307.1,4,0.009
H2,294.38,104.34,107.9142309,-7.1852509,690.31,4.16,7.3,308.1,4,0.009
H2,299.12,104.34,107.9142738,-7.1852509,690.81,3.76,6.6,312.4,3,0.007
H2,9.98,99.63,107.911656,-7.1852935,691.0,0.47,0.8,55.2,45,0.101
H2,14.72,99.63,107.9116989,-7.1852935,691.0,0.62,1.1,87.4,46,0.103
H2,19.46,99.63,107.9117418,-7.1852935,691.0,0.95,1.7,101.7,47,0.106
H2,24.2,99.63,107.9117848,-7.1852935,690.88,1.34,2.3,108.0,48,0.108
H2,28.94,99.63,107.9118277,-7.1852935,690.67,1.73,3.0,111.7,49,0.11
H2,33.68,99.63,107.9118706,-7.1852935,690.46,2.08,3.6,114.7,50,0.112
H2,38.42,99.63,107.9119135,-7.1852935,690.25,2.37,4.1,117.5,51,0.115
H2,43.16,99.63,107.9119564,-7.1852935,690.02,2.56,4.5,120.6,52,0.117
H2,47.9,99.63,107.9119993,-7.1852935,689.77,2.63,4.6,124.3,53,0.119
H2,52.64,99.63,107.9120422,-7.1852935,689.52,2.59,4.5,129.4,54,0.121
H2,57.38,99.63,107.9120852,-7.1852935,689.27,2.48,4.3,136.4,55,0.124
H2,62.12,99.63,107.9121281,-7.1852935,689.16,2.35,4.1,145.8,56,0.126
H2,66.86,99.63,107.912171,-7.1852935,689.16,2.25,3.9,157.5,57,0.128
H2,71.6,99.63,107.9122139,-7.1852935,689.16,2.23,3.9,170.4,58,0.13
H2,76.34,99.63,107.9122568,-7.1852935,689.16,2.31,4.0,182.5,59,0.133
H2,81.08,99.63,107.9122997,-7.1852935,689.28,2.46,4.3,192.5,60,0.135
H2,85.82,99.63,107.9123427,-7.1852935,689.48,2.63,4.6,200.0,61,0.137
H2,90.56,99.63,107.9123856,-7.1852935,689.7,2.79,4.9,205.4,62,0.139
H2,95.3,99.63,107.9124285,-7.1852935,689.9,2.93,5.1,209.3,63,0.142
H2,100.04,99.63,107.9124714,-7.1852935,690.02,3.05,5.3,212.4,64,0.144
H2,104.78,99.63,107.9125143,-7.1852935,690.06,3.17,5.5,215.5,65,0.146
H2,109.52,99.63,107.9125572,-7.1852935,690.1,3.27,5.7,219.1,66,0.148
H2,114.26,99.63,107.9126001,-7.1852935,690.14,3.36,5.9,223.0,67,0.151
H2,119.0,99.63,107.9126431,-7.1852935,690.29,3.41,6.0,227.2,68,0.153
H2,123.74,99.63,107.912686,-7.1852935,690.54,3.39,5.9,231.5,69,0.155
H2,128.48,99.63,107.9127289,-7.1852935,690.79,3.29,5.8,235.8,70,0.157
H2,133.22,99.63,107.9127718,-7.1852935,691.04,3.13,5.5,240.2,3344,7.512
H2,218.54,99.63,107.9135443,-7.1852935,692.73,3.84,6.7,111.5,1,0.002
H2,223.28,99.63,107.9135872,-7.1852935,692.44,4.25,7.4,108.0,2,0.004
H2,228.02,99.63,107.9136301,-7.1852935,692.15,4.58,8.0,105.0,3,0.007
H2,232.76,99.63,107.913673,-7.1852935,691.76,4.8,8.4,102.4,4,0.009
H2,237.5,99.63,107.9137159,-7.1852935,691.26,4.86,8.5,100.1,5,0.011
H2,242.24,99.63,107.9137589,-7.1852935,690.77,4.72,8.3,97.8,6,0.013
H2,270.68,99.63,107.9140164,-7.1852935,688.95,1.6,2.8,342.9,40,0.09
H2,275.42,99.63,107.9140593,-7.1852935,689.2,2.44,4.3,319.6,7,0.016
H2,280.16,99.63,107.9141022,-7.1852935,689.45,3.26,5.7,310.1,6,0.013
H2,9.98,94.92,107.911656,-7.185336,691.0,0.74,1.3,60.8,34,0.076
H2,14.72,94.92,107.9116989,-7.185336,691.0,0.86,1.5,82.1,35,0.079
H2,19.46,94.92,107.9117418,-7.185336,691.0,1.15,2.0,94.9,36,0.081
H2,24.2,94.92,107.9117848,-7.185336,690.86,1.52,2.6,101.5,37,0.083
H2,28.94,94.92,107.9118277,-7.185336,690.61,1.89,3.3,105.4,38,0.085
H2,33.68,94.92,107.9118706,-7.185336,690.36,2.22,3.9,108.3,39,0.088
H2,38.42,94.92,107.9119135,-7.185336,690.11,2.46,4.3,111.0,40,0.09
H2,43.16,94.92,107.9119564,-7.185336,689.86,2.6,4.5,113.8,41,0.092
H2,47.9,94.92,107.9119993,-7.185336,689.61,2.63,4.6,117.4,42,0.094
H2,52.64,94.92,107.9120422,-7.185336,689.36,2.56,4.5,122.2,43,0.097
H2,57.38,94.92,107.9120852,-7.185336,689.11,2.41,4.2,129.2,44,0.099
H2,62.12,94.92,107.9121281,-7.185336,688.99,2.26,3.9,139.0,45,0.101
H2,66.86,94.92,107.912171,-7.185336,688.96,2.15,3.8,151.6,46,0.103
H2,71.6,94.92,107.9122139,-7.185336,688.95,2.15,3.8,165.7,47,0.106
H2,76.34,94.92,107.9122568,-7.185336,688.92,2.27,4.0,179.0,48,0.108
H2,81.08,94.92,107.9122997,-7.185336,689.04,2.47,4.3,189.8,49,0.11
H2,85.82,94.92,107.9123427,-7.185336,689.27,2.7,4.7,197.6,50,0.112
H2,90.56,94.92,107.9123856,-7.185336,689.49,2.9,5.1,203.1,51,0.115
H2,95.3,94.92,107.9124285,-7.185336,689.72,3.06,5.3,207.3,52,0.117
H2,100.04,94.92,107.9124714,-7.185336,689.84,3.18,5.6,211.0,53,0.119
H2,104.78,94.92,107.9125143,-7.185336,689.86,3.28,5.7,215.1,54,0.121
H2,109.52,94.92,107.9125572,-7.185336,689.88,3.37,5.9,219.7,55,0.124
H2,114.26,94.92,107.9126001,-7.185336,689.9,3.45,6.0,225.0,56,0.126
H2,119.0,94.92,107.9126431,-7.185336,690.05,3.5,6.1,230.5,57,0.128
H2,123.74,94.92,107.912686,-7.185336,690.33,3.51,6.1,235.9,58,0.13
H2,128.48,94.92,107.9127289,-7.185336,690.6,3.45,6.0,240.9,3252,7.306
H2,133.22,94.92,107.9127718,-7.185336,690.87,3.32,5.8,245.8,21,0.047
H2,213.8,94.92,107.9135014,-7.185336,692.79,3.42,6.0,117.5,4,0.009
H2,218.54,94.92,107.9135443,-7.185336,692.54,3.82,6.7,113.5,4,0.009
H2,223.28,94.92,107.9135872,-7.185336,692.29,4.17,7.3,109.9,5,0.011
H2,228.02,94.92,107.9136301,-7.185336,692.04,4.46,7.8,106.6,6,0.013
H2,232.76,94.92,107.913673,-7.185336,691.68,4.65,8.1,103.8,7,0.016
H2,237.5,94.92,107.9137159,-7.185336,691.18,4.68,8.2,101.3,8,0.018
H2,242.24,94.92,107.9137589,-7.185336,690.68,4.48,7.8,98.9,9,0.02
H2,246.98,94.92,107.9138018,-7.185336,690.18,4.05,7.1,95.9,10,0.022
H2,251.72,94.92,107.9138447,-7.185336,689.8,3.38,5.9,91.3,11,0.025
H2,256.46,94.92,107.9138876,-7.185336,689.58,2.52,4.4,83.0,12,0.027
H2,261.2,94.92,107.9139305,-7.185336,689.35,1.63,2.8,63.8,30,0.067
H2,265.94,94.92,107.9139734,-7.185336,689.12,1.17,2.0,15.8,372,0.836
H2,270.68,94.92,107.9140164,-7.185336,689.12,1.7,3.0,331.1,32,0.072
H2,275.42,94.92,107.9140593,-7.185336,689.39,2.58,4.5,313.9,7,0.016
H2,280.16,94.92,107.9141022,-7.185336,689.67,3.34,5.8,306.7,6,0.013
H2,284.9,94.92,107.9141451,-7.185336,689.94,3.84,6.7,303.3,5,0.011
H2,289.64,94.92,107.914188,-7.185336,690.3,3.99,7.0,302.0,4,0.009
H2,9.98,90.21,107.911656,-7.1853786,691.0,1.03,1.8,62.3,32,0.072
H2,14.72,90.21,107.9116989,-7.1853786,691.0,1.1,1.9,77.9,33,0.074
H2,19.46,90.21,107.9117418,-7.1853786,691.0,1.35,2.4,89.3,34,0.076
H2,24.2,90.21,107.9117848,-7.1853786,690.86,1.69,2.9,95.9,35,0.079
H2,28.94,90.21,107.9118277,-7.1853786,690.61,2.03,3.5,99.8,36,0.081
H2,33.68,90.21,107.9118706,-7.1853786,690.36,2.33,4.1,102.5,37,0.083
H2,38.42,90.21,107.9119135,-7.1853786,690.11,2.54,4.4,104.8,38,0.085
H2,43.16,90.21,107.9119564,-7.1853786,689.86,2.65,4.6,107.3,39,0.088
H2,47.9,90.21,107.9119993,-7.1853786,689.61,2.65,4.6,110.3,40,0.09
H2,52.64,90.21,107.9120422,-7.1853786,689.36,2.55,4.5,114.5,41,0.092
H2,57.38,90.21,107.9120852,-7.1853786,689.11,2.39,4.2,120.9,42,0.094
H2,62.12,90.21,107.9121281,-7.1853786,688.95,2.2,3.8,130.2,43,0.097
H2,66.86,90.21,107.912171,-7.1853786,688.87,2.06,3.6,142.9,44,0.099
H2,71.6,90.21,107.9122139,-7.1853786,688.79,2.03,3.6,158.2,45,0.101
H2,76.34,90.21,107.9122568,-7.1853786,688.7,2.15,3.7,173.3,46,0.103
H2,81.08,90.21,107.9122997,-7.1853786,688.75,2.37,4.1,185.7,47,0.106
H2,85.82,90.21,107.9123427,-7.1853786,688.92,2.63,4.6,194.8,48,0.108
H2,90.56,90.21,107.9123856,-7.1853786,689.08,2.88,5.0,201.4,49,0.11
H2,95.3,90.21,107.9124285,-7.1853786,689.25,3.07,5.4,206.5,50,0.112
H2,100.04,90.21,107.9124714,-7.1853786,689.37,3.21,5.6,211.3,51,0.115
H2,104.78,90.21,107.9125143,-7.1853786,689.45,3.32,5.8,216.6,52,0.117
H2,109.52,90.21,107.9125572,-7.1853786,689.54,3.42,6.0,222.5,53,0.119
H2,114.26,90.21,107.9126001,-7.1853786,689.62,3.51,6.1,229.0,54,0.121
H2,119.0,90.21,107.9126431,-7.1853786,689.84,3.6,6.3,235.5,55,0.124
H2,123.74,90.21,107.912686,-7.1853786,690.17,3.65,6.4,241.5,3165,7.11
H2,128.48,90.21,107.9127289,-7.1853786,690.51,3.62,6.3,247.1,28,0.063
H2,133.22,90.21,107.9127718,-7.1853786,690.84,3.52,6.2,252.1,20,0.045
H2,137.96,90.21,107.9128147,-7.1853786,691.13,3.36,5.9,256.9,23,0.052
H2,142.7,90.21,107.9128576,-7.1853786,691.38,3.19,5.6,261.5,18,0.04
H2,147.44,90.21,107.9129006,-7.1853786,691.63,3.02,5.3,265.6,46,0.103
H2,213.8,90.21,107.9135014,-7.1853786,692.54,3.33,5.8,115.8,4,0.009
H2,218.54,90.21,107.9135443,-7.1853786,692.29,3.68,6.4,111.9,9,0.02
H2,223.28,90.21,107.9135872,-7.1853786,692.04,4.0,7.0,108.3,10,0.022
H2,228.02,90.21,107.9136301,-7.1853786,691.79,4.27,7.5,105.1,11,0.025
H2,232.76,90.21,107.913673,-7.1853786,691.43,4.43,7.8,102.2,12,0.027
H2,237.5,90.21,107.9137159,-7.1853786,690.93,4.43,7.8,99.6,13,0.029
H2,242.24,90.21,107.9137589,-7.1853786,690.43,4.2,7.3,96.8,14,0.031
H2,246.98,90.21,107.9138018,-7.1853786,689.93,3.72,6.5,93.2,15,0.034
H2,251.72,90.21,107.9138447,-7.1853786,689.59,3.02,5.3,87.7,16,0.036
H2,256.46,90.21,107.9138876,-7.1853786,689.42,2.17,3.8,76.8,17,0.038
H2,261.2,90.21,107.9139305,-7.1853786,689.25,1.38,2.4,50.3,169,0.38
H2,265.94,90.21,107.9139734,-7.1853786,689.09,1.24,2.2,357.5,202,0.454
H2,270.68,90.21,107.9140164,-7.1853786,689.15,1.93,3.4,323.9,19,0.043
H2,275.42,90.21,107.9140593,-7.1853786,689.49,2.75,4.8,310.7,12,0.027
H2,280.16,90.21,107.9141022,-7.1853786,689.82,3.41,6.0,304.5,6,0.013
H2,284.9,90.21,107.9141451,-7.1853786,690.15,3.79,6.6,301.3,5,0.011
H2,289.64,90.21,107.914188,-7.1853786,690.52,3.83,6.7,300.1,4,0.009
H2,14.72,85.51,107.9116989,-7.1854212,691.0,1.36,2.4,75.0,22,0.049
H2,19.46,85.51,107.9117418,-7.1854212,691.0,1.56,2.7,85.1,23,0.052
H2,24.2,85.51,107.9117848,-7.1854212,690.86,1.85,3.2,91.7,24,0.054
H2,28.94,85.51,107.9118277,-7.1854212,690.61,2.16,3.8,95.6,25,0.056
H2,33.68,85.51,107.9118706,-7.1854212,690.36,2.43,4.2,98.1,26,0.058
H2,38.42,85.51,107.9119135,-7.1854212,690.11,2.62,4.6,100.1,27,0.061
H2,43.16,85.51,107.9119564,-7.1854212,689.86,2.71,4.7,102.0,28,0.063
H2,47.9,85.51,107.9119993,-7.1854212,689.61,2.69,4.7,104.4,29,0.065
H2,52.64,85.51,107.9120422,-7.1854212,689.36,2.59,4.5,107.8,30,0.067
H2,57.38,85.51,107.9120852,-7.1854212,689.11,2.42,4.2,113.0,31,0.07
H2,62.12,85.51,107.9121281,-7.1854212,688.92,2.22,3.9,120.9,32,0.072
H2,66.86,85.51,107.912171,-7.1854212,688.77,2.03,3.5,132.6,33,0.074
H2,71.6,85.51,107.9122139,-7.1854212,688.62,1.92,3.4,148.0,34,0.076
H2,76.34,85.51,107.9122568,-7.1854212,688.48,1.96,3.4,165.0,35,0.079
H2,81.08,85.51,107.9122997,-7.1854212,688.47,2.14,3.7,180.2,36,0.081
H2,85.82,85.51,107.9123427,-7.1854212,688.57,2.4,4.2,191.8,37,0.083
H2,90.56,85.51,107.9123856,-7.1854212,688.68,2.67,4.7,200.5,38,0.085
H2,95.3,85.51,107.9124285,-7.1854212,688.78,2.9,5.1,207.5,39,0.088
H2,100.04,85.51,107.9124714,-7.1854212,688.91,3.08,5.4,214.0,40,0.09
H2,104.78,85.51,107.9125143,-7.1854212,689.05,3.23,5.6,220.7,41,0.092
H2,109.52,85.51,107.9125572,-7.1854212,689.2,3.38,5.9,227.9,42,0.094
H2,114.26,85.51,107.9126001,-7.1854212,689.34,3.54,6.2,235.3,43,0.097
H2,119.0,85.51,107.9126431,-7.1854212,689.62,3.7,6.5,242.2,3083,6.926
H2,123.74,85.51,107.912686,-7.1854212,690.02,3.8,6.6,248.4,26,0.058
H2,128.48,85.51,107.9127289,-7.1854212,690.41,3.82,6.7,253.9,27,0.061
H2,133.22,85.51,107.9127718,-7.1854212,690.81,3.75,6.6,258.8,19,0.043
H2,137.96,85.51,107.9128147,-7.1854212,691.13,3.6,6.3,263.3,22,0.049
H2,142.7,85.51,107.9128576,-7.1854212,691.38,3.41,6.0,267.4,17,0.038
H2,147.44,85.51,107.9129006,-7.1854212,691.63,3.21,5.6,271.0,45,0.101
H2,152.18,85.51,107.9129435,-7.1854212,691.88,3.01,5.3,273.7,42,0.094
H2,156.92,85.51,107.9129864,-7.1854212,692.13,2.81,4.9,275.2,26,0.058
H2,213.8,85.51,107.9135014,-7.1854212,692.29,3.1,5.4,109.2,12,0.027
H2,218.54,85.51,107.9135443,-7.1854212,692.04,3.44,6.0,105.4,13,0.029
H2,223.28,85.51,107.9135872,-7.1854212,691.79,3.75,6.5,102.1,14,0.031
H2,228.02,85.51,107.9136301,-7.1854212,691.54,4.01,7.0,99.0,15,0.034
H2,232.76,85.51,107.913673,-7.1854212,691.18,4.17,7.3,96.1,16,0.036
H2,237.5,85.51,107.9137159,-7.1854212,690.68,4.15,7.3,93.1,17,0.038
H2,242.24,85.51,107.9137589,-7.1854212,690.18,3.91,6.8,89.6,18,0.04
H2,246.98,85.51,107.9138018,-7.1854212,689.68,3.42,6.0,84.7,19,0.043
H2,251.72,85.51,107.9138447,-7.1854212,689.36,2.75,4.8,76.6,20,0.045
H2,256.46,85.51,107.9138876,-7.1854212,689.26,2.0,3.5,60.9,168,0.377
H2,261.2,85.51,107.9139305,-7.1854212,689.16,1.48,2.6,28.6,89,0.2
H2,265.94,85.51,107.9139734,-7.1854212,689.05,1.63,2.8,347.2,112,0.252
H2,270.68,85.51,107.9140164,-7.1854212,689.18,2.27,4.0,322.7,12,0.027
H2,275.42,85.51,107.9140593,-7.1854212,689.58,2.95,5.2,310.9,6,0.013
H2,280.16,85.51,107.9141022,-7.1854212,689.97,3.48,6.1,304.5,11,0.025
H2,284.9,85.51,107.9141451,-7.1854212,690.37,3.73,6.5,300.9,5,0.011
H2,289.64,85.51,107.914188,-7.1854212,690.75,3.66,6.4,299.2,4,0.009
H2,14.72,80.8,107.9116989,-7.1854638,691.0,1.63,2.8,73.8,26,0.058
H2,19.46,80.8,107.9117418,-7.1854638,691.0,1.77,3.1,83.1,27,0.061
H2,24.2,80.8,107.9117848,-7.1854638,690.86,2.02,3.5,89.5,28,0.063
H2,28.94,80.8,107.9118277,-7.1854638,690.61,2.29,4.0,93.4,29,0.065
H2,33.68,80.8,107.9118706,-7.1854638,690.36,2.53,4.4,95.8,30,0.067
H2,38.42,80.8,107.9119135,-7.1854638,690.11,2.7,4.7,97.4,31,0.07
H2,43.16,80.8,107.9119564,-7.1854638,689.86,2.77,4.8,98.9,32,0.072
H2,47.9,80.8,107.9119993,-7.1854638,689.61,2.76,4.8,100.6,33,0.074
H2,52.64,80.8,107.9120422,-7.1854638,689.36,2.67,4.7,103.2,34,0.076
H2,57.38,80.8,107.9120852,-7.1854638,689.11,2.51,4.4,107.1,35,0.079
H2,62.12,80.8,107.9121281,-7.1854638,688.88,2.29,4.0,113.2,36,0.081
H2,66.86,80.8,107.912171,-7.1854638,688.68,2.05,3.6,122.6,37,0.083
H2,71.6,80.8,107.9122139,-7.1854638,688.46,1.84,3.2,136.2,38,0.085
H2,76.34,80.8,107.9122568,-7.1854638,688.26,1.75,3.0,154.1,39,0.088
H2,81.08,80.8,107.9122997,-7.1854638,688.19,1.81,3.2,172.9,40,0.09
H2,85.82,80.8,107.9123427,-7.1854638,688.23,2.01,3.5,189.0,41,0.092
H2,90.56,80.8,107.9123856,-7.1854638,688.27,2.27,4.0,201.4,42,0.094
H2,95.3,80.8,107.9124285,-7.1854638,688.31,2.53,4.4,211.4,43,0.097
H2,100.04,80.8,107.9124714,-7.1854638,688.44,2.78,4.9,220.1,44,0.099
H2,104.78,80.8,107.9125143,-7.1854638,688.65,3.02,5.3,228.5,45,0.101
H2,109.52,80.8,107.9125572,-7.1854638,688.86,3.28,5.7,236.6,46,0.103
H2,114.26,80.8,107.9126001,-7.1854638,689.07,3.55,6.2,244.1,3021,6.787
H2,119.0,80.8,107.9126431,-7.1854638,689.41,3.8,6.6,250.7,18,0.04
H2,123.74,80.8,107.912686,-7.1854638,689.87,3.98,7.0,256.3,25,0.056
H2,128.48,80.8,107.9127289,-7.1854638,690.32,4.05,7.1,261.2,26,0.058
H2,133.22,80.8,107.9127718,-7.1854638,690.78,4.0,7.0,265.5,18,0.04
H2,137.96,80.8,107.9128147,-7.1854638,691.13,3.85,6.7,269.5,21,0.047
H2,142.7,80.8,107.9128576,-7.1854638,691.38,3.63,6.4,273.3,16,0.036
H2,147.44,80.8,107.9129006,-7.1854638,691.63,3.39,5.9,276.6,44,0.099
H2,152.18,80.8,107.9129435,-7.1854638,691.88,3.12,5.5,279.1,41,0.092
H2,156.92,80.8,107.9129864,-7.1854638,692.13,2.84,5.0,280.5,25,0.056
H2,209.06,80.8,107.9134585,-7.1854638,692.29,2.46,4.3,99.9,10,0.022
H2,213.8,80.8,107.9135014,-7.1854638,692.04,2.84,5.0,96.0,11,0.025
H2,218.54,80.8,107.9135443,-7.1854638,691.79,3.19,5.6,92.8,12,0.027
H2,223.28,80.8,107.9135872,-7.1854638,691.54,3.51,6.1,89.9,13,0.029
H2,228.02,80.8,107.9136301,-7.1854638,691.29,3.79,6.6,87.2,14,0.031
H2,232.76,80.8,107.913673,-7.1854638,690.93,3.96,6.9,84.4,15,0.034
H2,237.5,80.8,107.9137159,-7.1854638,690.43,3.95,6.9,80.9,16,0.036
H2,242.24,80.8,107.9137589,-7.1854638,689.93,3.74,6.5,76.1,17,0.038
H2,246.98,80.8,107.9138018,-7.1854638,689.43,3.33,5.8,69.1,133,0.299
H2,251.72,80.8,107.9138447,-7.1854638,689.14,2.79,4.9,57.8,147,0.33
H2,256.46,80.8,107.9138876,-7.1854638,689.11,2.28,4.0,39.3,13,0.029
H2,261.2,80.8,107.9139305,-7.1854638,689.06,2.05,3.6,12.6,75,0.168
H2,265.94,80.8,107.9139734,-7.1854638,689.02,2.25,3.9,345.6,16,0.036
H2,270.68,80.8,107.9140164,-7.1854638,689.21,2.7,4.7,326.7,95,0.213
H2,275.42,80.8,107.9140593,-7.1854638,689.67,3.18,5.6,314.9,11,0.025
H2,280.16,80.8,107.9141022,-7.1854638,690.12,3.53,6.2,307.5,5,0.011
H2,284.9,80.8,107.9141451,-7.1854638,690.58,3.64,6.4,302.8,10,0.022
H2,289.64,80.8,107.914188,-7.1854638,690.96,3.48,6.1,300.3,4,0.009
H2,14.72,76.09,107.9116989,-7.1855063,691.03,1.91,3.3,74.7,23,0.052
H2,19.46,76.09,107.9117418,-7.1855063,691.01,2.0,3.5,83.4,24,0.054
H2,24.2,76.09,107.9117848,-7.1855063,690.86,2.2,3.8,89.7,25,0.056
