petak,kode,nama,jenis,rezim,tanam,bulan_tanam_optimum,terhubung,tingkat,hulu,n_ruas_hilir,panjang_m,panjang_km,luas_ha,luas_m2,luas_layanan_sendiri_ha,luas_layanan_hilir_ha,zona_iklim,cuaca_dari,cuaca_jarak_km,efisiensi_kumulatif,nfr_mm_hari,dr_l_detik_ha,debit_l_detik,debit_l_detik_hilir,debit_l_detik_bersih,debit_l_detik_km,irigasi_m3,irigasi_m3_andalan,irigasi_m3_kotor,irigasi_m3_sendiri,etc_m3_sendiri,perkolasi_m3_sendiri,limpasan_m3_sendiri,water_loss_m3_sendiri,debit_l_detik_sendiri,irigasi_mm,hujan_mm,masuk_mm,keluar_mm,etc_mm,perkolasi_mm,limpasan_mm,etc_m3,perkolasi_m3,limpasan_m3,water_loss_m3,etc_pct,perkolasi_pct,limpasan_pct,loss_pct_masuk,irigasi_pct_masuk,hujan_pct_masuk,elev_rata_m,eto_rata_mm_hari,hujan_tahunan_mm,tma_rata,tma_min,hari_diairi,hari_kering,hari_limpas,n_musim
CD.4.Ki.2,R103,CD.4.Ki.2,Tersier,SRI,Jan,Jan,True,3.0,Suplesi Cibuyutan Selatan,0,120.42020884394273,0.12042020884394274,9.971291159538678,99712.91159538679,9.971291159538678,0.0,Suplesi Cibuyutan Selatan,,0.0,0.9,0.8781509879856179,0.11293093981296524,1.126067281795415,1.126067281795415,1.0134605536158734,9.35114872001866,12258.818856537608,18347.953318918564,13620.909840597342,12258.818856537608,47268.82560329741,19144.879026314262,65441.23933329945,131854.94396291111,1.126067281795415,122.9411383179865,1380.2999999999997,1503.2411383179863,1322.3457409201897,474.04919630773577,192.0,656.296544612454,47268.82560329741,19144.879026314262,65441.23933329945,131854.94396291111,35.849111290505306,14.519652013730663,49.63123669576403,87.96630874536837,8.178404328100573,91.82159567189943,648.0,3.4696337402519206,2450.2454545454543,30.01712595786107,-0.7125132026158276,19.0,1.0,64.0,9.0
CTL.9.Ka,R104,CTL.9.Ka,Tersier,SRI,Jan,Jan,True,7.0,SS Citikey Kiri,0,1439.3289165223346,1.4393289165223346,20.726218821304812,207262.18821304812,20.726218821304812,0.0,SS Citikey Kiri,,0.0,0.9,0.9931687730090974,0.12772232163182837,2.6472007865063474,2.6472007865063474,2.382480707855713,1.8391909980537584,28818.48664222271,38582.5200118313,32020.540713580787,28818.48664222271,99883.57503735833,39794.34013690524,112926.78426560722,252604.69943987078,2.6472007865063474,139.04362822127365,1315.3000000000002,1454.3436282212738,1218.7688531987048,481.91894478449876,192.0,544.8499084142061,99883.57503735833,39794.34013690524,112926.78426560722,252604.69943987078,39.54145558607642,15.753602456781591,44.704941957142,83.80198665217193,9.560576023654749,90.43942397634527,578.0,3.5899567696444357,2307.909090909091,29.141247905497753,-1.6699946697794226,23.0,2.0,55.0,9.0
CTL.11.Ki.a1,R105,CTL.11.Ki.a1,Tersier,SRI,Jan,Jan,True,8.0,CTL.11.Ki.a2,0,320.54886357033246,0.32054886357033247,23.687107224348352,236871.07224348353,23.687107224348352,0.0,SS Citikey Kiri,,0.0,0.9,0.9931687730090974,0.12772232163182837,3.025372327435825,3.025372327435825,2.722835094692243,9.43810030626429,32935.41330539737,44094.30858495005,36594.90367266374,32935.41330539737,114152.65718555237,45479.24587074884,129059.18201783679,288691.085074138,3.025372327435825,139.04362822127365,1315.3000000000002,1454.3436282212738,1218.7688531987048,481.91894478449876,192.0,544.8499084142061,114152.65718555237,45479.24587074884,129059.18201783679,288691.085074138,39.54145558607642,15.753602456781593,44.70494195714199,83.80198665217193,9.560576023654749,90.43942397634527,578.0,3.5899567696444357,2307.909090909091,29.141247905497753,-1.6699946697794226,23.0,2.0,55.0,9.0
CTL.11.Ki.a2,R106,CTL.11.Ki.a2,Tersier,SRI,Jan,Jan,True,7.0,SS Citikey Kiri,1,731.4403055595919,0.7314403055595919,40.46547484159511,404654.7484159511,16.778367617246758,23.687107224348352,SS Citikey Kiri,,0.0,0.9,0.9931687730090974,0.12772232163182837,5.16834439270287,5.16834439270287,4.6515099534325826,7.065982491556577,56264.664396720524,75327.77716595636,62516.29377413391,23329.251091323153,80858.13217309961,32214.465825113773,91416.92059596776,204489.51859418117,2.142972065267044,139.04362822127365,1315.3000000000002,1454.3436282212738,1218.7688531987048,481.91894478449876,192.0,544.8499084142061,195010.78935865196,77693.71169586261,220476.10261380457,493180.6036683191,39.54145558607642,15.753602456781595,44.704941957142,83.80198665217193,9.560576023654749,90.43942397634527,578.0,3.5899567696444357,2307.909090909091,29.141247905497753,-1.6699946697794226,23.0,2.0,55.0,9.0
CTL.11M,R107,CTL.11M,Tersier,SRI,Jan,Jan,True,7.0,SS Citikey Kiri,0,817.9201371308275,0.8179201371308275,18.752293219275785,187522.93219275784,18.752293219275785,0.0,SS Citikey Kiri,,0.0,0.9,0.9931687730090974,0.12772232163182837,2.395086425886696,2.395086425886696,2.1555777832980265,2.9282644076821387,26073.868866772933,34907.9942964188,28970.96540752548,26073.868866772933,90370.85360522897,36004.40298100951,102171.85243078749,228547.10901702597,2.395086425886696,139.04362822127365,1315.3000000000002,1454.3436282212738,1218.7688531987048,481.91894478449876,192.0,544.8499084142061,90370.85360522897,36004.40298100951,102171.85243078749,228547.10901702597,39.54145558607642,15.753602456781595,44.70494195714199,83.80198665217193,9.560576023654749,90.43942397634527,578.0,3.5899567696444357,2307.909090909091,29.141247905497753,-1.6699946697794226,23.0,2.0,55.0,9.0
CTL.9.Ki,R108,CTL.9.Ki,Tersier,SRI,Jan,Jan,True,7.0,SS Citikey Kiri,0,908.7877130430836,0.9087877130430836,13.228546621477745,132285.46621477747,13.228546621477745,0.0,SS Citikey Kiri,,0.0,0.9,0.9931687730090974,0.12772232163182837,1.6895806863100171,1.6895806863100171,1.5206226176790154,1.8591588135060073,18393.451183445373,24625.363128269673,20437.16798160597,18393.451183445373,63750.87228855101,25398.80951323727,72075.72415165204,161225.40595344032,1.6895806863100171,139.04362822127365,1315.3000000000002,1454.3436282212738,1218.7688531987048,481.91894478449876,192.0,544.8499084142061,63750.87228855101,25398.80951323727,72075.72415165204,161225.40595344032,39.54145558607642,15.753602456781593,44.70494195714199,83.80198665217193,9.560576023654749,90.43942397634527,578.0,3.5899567696444357,2307.909090909091,29.141247905497753,-1.6699946697794226,23.0,2.0,55.0,9.0
PG.1.Ka,R109,PG.1.Ka,Tersier,SRI,Jan,Jan,True,7.0,SS Parigi,0,506.1096712366356,0.5061096712366356,1.0451770215483538,10451.770215483539,1.0451770215483538,0.0,SS Parigi,,0.0,0.9,0.878109080646041,0.11292555049460402,0.11802719052265846,0.11802719052265846,0.10622447147039261,0.23320477206900458,1284.8912069058692,1923.143411301698,1427.656896562077,1284.8912069058692,4954.035267275705,2006.7398813728391,6860.292913942336,13821.06806259088,0.11802719052265846,122.93527129044574,1380.2999999999997,1503.2352712904456,1322.3662382201987,473.99006724589697,192.0,656.3761709743017,4954.035267275705,2006.7398813728391,6860.292913942336,13821.06806259088,35.84408415355873,14.519426952280401,49.636488894160856,87.96801561774288,8.178045954504016,91.82195404549597,645.0,3.46592154238302,2450.2454545454543,30.017727581692093,-0.7118823529885043,19.0,1.0,64.0,9.0
PG.2.Ka,R110,PG.2.Ka,Tersier,SRI,Jan,Jan,True,7.0,SS Parigi,0,501.60202577389254,0.5016020257738926,9.52764974748507,95276.4974748507,9.52764974748507,0.0,SS Parigi,,0.0,0.9,0.878109080646041,0.11292555049460402,1.0759150926545265,1.0759150926545265,0.9683235833890739,2.144957630493138,11712.84206467424,17531.036809364552,13014.268960749156,11712.84206467424,45160.113445058014,18293.087515171334,62537.22259638522,125990.42355661457,1.0759150926545265,122.93527129044574,1380.2999999999997,1503.2352712904456,1322.3662382201987,473.99006724589697,192.0,656.3761709743017,45160.113445058014,18293.087515171334,62537.22259638522,125990.42355661457,35.84408415355874,14.519426952280403,49.63648889416086,87.96801561774288,8.178045954504016,91.82195404549597,645.0,3.46592154238302,2450.2454545454543,30.017727581692093,-0.7118823529885043,19.0,1.0,64.0,9.0
PG.5.Ki,R111,PG.5.Ki,Tersier,SRI,Jan,Jan,True,6.0,SS Cinanti,0,1511.7573469882323,1.5117573469882322,28.69730506205612,286973.0506205612,60.04922506286792,-31.3519200008118,SS Cinanti,,0.0,0.9,0.8785517276572476,0.11298247526456373,3.2422925593333947,0.8804821102648475,2.9180633034000554,2.1447175803661787,35296.89371792708,52822.19877779603,39218.77079769676,73858.89059284612,284914.6985126105,115294.51212070641,393950.78016553924,794159.9907988561,6.784510085321695,122.99724187201467,1380.2999999999997,1503.2972418720144,1322.5149699557628,474.468568435849,192.0,656.0464015199138,136159.69250760612,55098.82571914775,188267.63719281126,379526.15541956516,35.87623423663171,14.517794078839216,49.60597168452907,87.9742830039967,8.181831140649843,91.81816885935015,639.0,3.472911796144928,2450.2454545454543,30.013410654291473,-0.7135870759050942,19.0,1.0,64.0,9.0
PG.5.Ka,R112,PG.5.Ka,Tersier,SRI,Jan,Jan,True,7.0,SS Parigi,0,331.42482669911385,0.33142482669911383,12.50023646096124,125002.3646096124,12.50023646096124,0.0,SS Parigi,,0.0,0.9,0.878109080646041,0.11292555049460402,1.4115960836667687,1.4115960836667687,1.2704364753000918,4.259174237868111,15367.199605229915,23000.646678969006,17074.66622803324,15367.199605229915,59249.879207206315,24000.45400504558,82048.57344519094,165298.90665744283,1.4115960836667687,122.93527129044574,1380.2999999999997,1503.2352712904456,1322.3662382201987,473.99006724589697,192.0,656.3761709743017,59249.879207206315,24000.45400504558,82048.57344519094,165298.90665744283,35.84408415355874,14.519426952280403,49.63648889416086,87.96801561774288,8.178045954504016,91.82195404549597,645.0,3.46592154238302,2450.2454545454543,30.017727581692093,-0.7118823529885043,19.0,1.0,64.0,9.0
PG.6M,R113,PG.6M,Tersier,SRI,Jan,Jan,True,7.0,SS Parigi,0,568.2809513945241,0.5682809513945241,27.343670113748892,273436.70113748894,27.343670113748892,0.0,SS Parigi,,0.0,0.9,0.878109080646041,0.11292555049460402,3.0877990001379456,3.0877990001379456,2.779019100124151,5.433578219647676,33615.01503510174,50312.81585406584,37350.0167056686,33615.01503510174,129606.28035965461,52499.846618397874,179477.33489646943,361583.4618745219,3.0877990001379456,122.93527129044574,1380.2999999999997,1503.2352712904456,1322.3662382201987,473.99006724589697,192.0,656.3761709743017,129606.28035965461,52499.846618397874,179477.33489646943,361583.4618745219,35.84408415355874,14.519426952280405,49.636488894160856,87.96801561774288,8.178045954504016,91.82195404549597,645.0,3.46592154238302,2450.2454545454543,30.017727581692093,-0.7118823529885043,19.0,1.0,64.0,9.0
BG.1B.Ka,R114,BG.1B.Ka,Tersier,SRI,Jan,Jan,True,8.0,SS Situ Bagendit,0,447.787061860727,0.44778706186072703,20.65556408336109,206555.6408336109,20.65556408336109,0.0,SS Situ Bagendit,,0.0,0.9,0.8768345154510296,0.11276164036150071,2.329155288631894,2.329155288631894,2.0962397597687046,5.201479647387221,25356.116134162257,37963.4359450657,28173.462371291396,25356.116134162257,97561.96172906141,39658.68304005329,135798.257636004,273018.9024051187,2.329155288631894,122.75683216314415,1380.2999999999997,1503.0568321631438,1321.7692884264861,472.32775311932346,192.0,657.4415353071627,97561.96172906141,39658.68304005329,135798.257636004,273018.9024051187,35.734508076035794,14.525984351517836,49.739507572446385,87.93874324261209,8.167145083029034,91.83285491697097,678.0,3.4475493140907822,2450.2454545454543,30.037697658727687,-0.6968799842146538,19.0,1.0,64.0,9.0
BG.2.Ka,R115,BG.2.Ka,Tersier,SRI,Jan,Jan,True,8.0,SS Situ Bagendit,0,837.3929759350264,0.8373929759350264,10.82389070274014,108238.90702740141,10.82389070274014,0.0,SS Situ Bagendit,,0.0,0.9,0.8768345154510296,0.11276164036150071,1.220519670734575,1.220519670734575,1.0984677036611175,1.4575231770624208,13287.06534348488,19893.529884321782,14763.405937205422,13287.06534348488,51124.23975634386,20781.870149261067,71160.75321606401,143066.86312166892,1.220519670734575,122.75683216314415,1380.2999999999997,1503.0568321631438,1321.7692884264861,472.32775311932346,192.0,657.4415353071627,51124.23975634386,20781.870149261067,71160.75321606401,143066.86312166892,35.734508076035794,14.525984351517835,49.73950757244638,87.93874324261209,8.167145083029034,91.83285491697097,678.0,3.4475493140907822,2450.2454545454543,30.037697658727687,-0.6968799842146538,19.0,1.0,64.0,9.0
BG.3.Ka,R116,BG.3.Ka,Tersier,SRI,Jan,Jan,True,8.0,SS Situ Bagendit,0,382.3173566444208,0.3823173566444208,0.0,0.0,0.0,0.0,SS Situ Bagendit,,0.0,0.9,0.8768345154510296,0.11276164036150071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.75683216314415,1380.2999999999997,1503.0568321631438,1321.7692884264861,472.32775311932346,192.0,657.4415353071627,0.0,0.0,0.0,0.0,,,,87.93874324261209,8.167145083029034,91.83285491697097,678.0,3.4475493140907822,2450.2454545454543,30.037697658727687,-0.6968799842146538,19.0,1.0,64.0,9.0
BG.3M,R117,BG.3M,Tersier,SRI,Jan,Jan,True,8.0,SS Situ Bagendit,0,572.5842070056942,0.5725842070056942,45.32687609232251,453268.7609232251,45.32687609232251,0.0,SS Situ Bagendit,,0.0,0.9,0.8768345154510296,0.11276164036150071,5.111132900632775,5.111132900632775,4.600019610569498,8.926430100755374,55641.83720944865,83307.52673595402,61824.263566054055,55641.83720944865,214091.4154060467,87027.60209725922,297997.71008814033,599116.7275914463,5.111132900632775,122.75683216314415,1380.2999999999997,1503.0568321631438,1321.7692884264861,472.32775311932346,192.0,657.4415353071627,214091.4154060467,87027.60209725922,297997.71008814033,599116.7275914463,35.73450807603579,14.525984351517835,49.73950757244638,87.93874324261209,8.167145083029034,91.83285491697097,678.0,3.4475493140907822,2450.2454545454543,30.037697658727687,-0.6968799842146538,19.0,1.0,64.0,9.0
RU.2.Ki,R118,RU.2.Ki,Tersier,SRI,Jan,Jan,True,8.0,SS Ranca Ucing,0,485.787667367498,0.485787667367498,8.322833691206755,83228.33691206755,8.322833691206755,0.0,SS Ranca Ucing,,0.0,0.9,0.8772693591614047,0.11281756162055101,0.938961802815316,0.938961802815316,0.8450656225337845,1.9328646359089066,10221.913770168658,15302.069409325886,11357.681966854065,10221.913770168658,39351.509477372085,15979.840687116972,54698.95027134171,110030.30043583077,0.938961802815316,122.81771028259665,1380.2999999999997,1503.1177102825964,1322.0293053804503,472.81383886052856,192.0,657.2154665199218,39351.509477372085,15979.840687116972,54698.95027134171,110030.30043583077,35.76424795851732,14.523127378386421,49.71262466309625,87.95248012425454,8.170864426812328,91.82913557318767,673.0,3.456168621062794,2450.2454545454543,30.032709206215905,-0.6985086395277529,19.0,1.0,64.0,9.0
RU.4M.b,R119,RU.4M.b,Tersier,SRI,Jan,Jan,True,8.0,SS Ranca Ucing,0,614.2894426532777,0.6142894426532777,27.580393374653635,275803.9337465364,27.580393374653635,0.0,SS Ranca Ucing,,0.0,0.9,0.8772693591614047,0.11281756162055101,3.111552729064023,3.111552729064023,2.800397456157621,5.0652876527136925,33873.607629682585,50708.34158339036,37637.34181075843,33873.607629682585,130403.91668753473,52954.35527933498,181262.6109852595,364620.88295212924,3.111552729064023,122.81771028259665,1380.2999999999997,1503.1177102825964,1322.0293053804503,472.81383886052856,192.0,657.2154665199218,130403.91668753473,52954.35527933498,181262.6109852595,364620.88295212924,35.76424795851732,14.523127378386418,49.71262466309624,87.95248012425454,8.170864426812328,91.82913557318767,673.0,3.456168621062794,2450.2454545454543,30.032709206215905,-0.6985086395277529,19.0,1.0,64.0,9.0
RU.4M.a,R120,RU.4M.a,Tersier,SRI,Jan,Jan,True,8.0,SS Ranca Ucing,0,368.56223734703013,0.36856223734703014,13.768971780012924,137689.71780012923,13.768971780012924,0.0,SS Ranca Ucing,,0.0,0.9,0.8772693591614047,0.11281756162055101,1.5533818222432358,1.5533818222432358,1.3980436400189122,4.214706947257338,16910.735869668766,25315.147423336053,18789.706521854183,16910.735869668766,65101.60404470196,26436.42581762481,90491.81211900832,182029.84198133508,1.5533818222432358,122.81771028259665,1380.2999999999997,1503.1177102825964,1322.0293053804503,472.81383886052856,192.0,657.2154665199218,65101.60404470196,26436.42581762481,90491.81211900832,182029.84198133508,35.76424795851734,14.52312737838642,49.71262466309626,87.95248012425454,8.170864426812328,91.82913557318767,673.0,3.456168621062794,2450.2454545454543,30.032709206215905,-0.6985086395277529,19.0,1.0,64.0,9.0
CN.3.Ki,R121,CN.3.Ki,Tersier,SRI,Jan,Jan,True,6.0,SS Cinanti,2,2135.2800654105818,2.1352800654105817,73.91397220331676,739139.7220331676,81.732693009036,-7.818720805719238,SS Cinanti,,0.0,0.9,0.8785517276572476,0.11298247526456373,8.350983536166886,0.8833784300327044,7.515885182550198,3.910954666530416,90912.14716812721,136051.05161398562,101013.49685347467,100528.95810883524,387795.9384640404,156926.77057734915,536204.3913510989,1080927.1003924883,9.23436196619959,122.99724187201467,1380.2999999999997,1503.2972418720144,1322.5149699557628,474.468568435849,192.0,656.0464015199138,350698.5657871484,141914.8266303682,484909.954860289,977523.3472778057,35.87623423663171,14.517794078839218,49.60597168452907,87.9742830039967,8.181831140649843,91.81816885935015,639.0,3.472911796144928,2450.2454545454543,30.013410654291473,-0.7135870759050942,19.0,1.0,64.0,9.0
CN.4.Ki,R122,CN.4.Ki,Tersier,SRI,Jan,Jan,True,6.0,SS Cinanti,0,128.85898531165495,0.12885898531165496,14.888784391369486,148887.84391369484,14.888784391369486,0.0,SS Cinanti,,0.0,0.9,0.8785517276572476,0.11298247526456373,1.6821717142173254,1.6821717142173254,1.513954542795593,13.05436101447539,18312.794149655492,27405.30258782137,20347.549055172767,18312.794149655492,70642.60215923094,28586.466031429412,97677.3342296381,196906.40242029846,1.6821717142173254,122.99724187201467,1380.2999999999997,1503.2972418720144,1322.5149699557628,474.468568435849,192.0,656.0464015199138,70642.60215923094,28586.466031429412,97677.3342296381,196906.40242029846,35.87623423663172,14.517794078839218,49.60597168452906,87.9742830039967,8.181831140649843,91.81816885935015,639.0,3.472911796144928,2450.2454545454543,30.013410654291473,-0.7135870759050942,19.0,1.0,64.0,9.0
CN.6.Ki,R123,CN.6.Ki,Tersier,SRI,Jan,Jan,True,6.0,SS Cinanti,0,601.9161667093609,0.601916166709361,30.171216247367028,301712.16247367027,30.171216247367028,0.0,SS Cinanti,,0.0,0.9,0.8785517276572476,0.11298247526456373,3.4088186933699482,3.4088186933699482,3.0679368240329534,5.663278180424614,37109.76382350261,55535.1792978467,41233.0709150029,37109.76382350261,143152.9378085666,57928.73519494469,197937.17848564297,399018.8514891543,3.4088186933699482,122.99724187201467,1380.2999999999997,1503.2972418720144,1322.5149699557628,474.468568435849,192.0,656.0464015199138,143152.9378085666,57928.73519494469,197937.17848564297,399018.8514891543,35.87623423663171,14.517794078839218,49.60597168452907,87.9742830039967,8.181831140649843,91.81816885935015,639.0,3.472911796144928,2450.2454545454543,30.013410654291473,-0.7135870759050942,19.0,1.0,64.0,9.0
CN.6M,R124,CN.6M,Tersier,SRI,Jan,Jan,True,4.0,SS Cikukuk,31,767.4403743738087,0.7674403743738087,608.6235930062672,6086235.930062672,29.127792938608238,579.495800067659,SS Cikukuk,,0.0,0.9,0.8780475918904295,0.11291764299002435,68.71762353491589,68.71762353491589,61.8458611814243,89.54131920800477,748087.5368505083,1119731.4152485654,831208.3742783426,35805.82382555923,138189.62732829194,55925.362442127815,192287.71669143293,386402.70646185265,3.289041724129117,122.92666286466013,1395.0,1517.92666286466,1326.5773595557407,474.4253284811177,192.0,660.1520310746231,2883555.3701012,1168557.2985720332,3996864.864770345,8048977.533443578,35.82511391192235,14.518083740657326,49.656802347420324,87.39403503540802,8.098326873886688,91.90167312611331,637.0,3.4839397313562173,2402.2727272727275,30.01388624993117,-0.7129161167592271,19.0,1.0,64.0,9.0
SB.4.Ki,R125,SB.4.Ki,Tersier,SRI,Jan,Jan,True,8.0,SS Sawah Bera,0,412.7047023358941,0.4127047023358941,34.30484333036537,343048.4333036537,34.30484333036537,0.0,SS Parigi,,0.0,0.9,0.878109080646041,0.11292555049460402,3.8738933177126547,3.8738933177126547,3.4865039859413893,9.386598446265706,42172.75221394705,63121.49240402813,46858.61357105228,42172.75221394705,162601.54997019842,65865.29919430151,225168.81711058534,453635.6662750853,3.8738933177126547,122.93527129044574,1380.2999999999997,1503.2352712904456,1322.3662382201987,473.99006724589697,192.0,656.3761709743017,162601.54997019842,65865.29919430151,225168.81711058534,453635.6662750853,35.84408415355873,14.519426952280401,49.63648889416086,87.96801561774288,8.178045954504016,91.82195404549597,645.0,3.46592154238302,2450.2454545454543,30.017727581692093,-0.7118823529885043,19.0,1.0,64.0,9.0
Saluran Cikananga,R126,Saluran Cikananga,Tersier,SRI,Jan,Jan,True,7.0,SS Parigi,0,3812.4881699680636,3.8124881699680637,48.89854188072039,488985.4188072039,48.89854188072039,0.0,SS Parigi,,0.0,0.9,0.878109080646041,0.11292555049460402,5.521894760263799,5.521894760263799,4.96970528423742,1.4483703329917623,60113.55511813584,89974.14476339688,66792.83902015093,60113.55511813584,231774.23154268967,93885.20041098315,320958.3768589377,646617.8088126106,5.521894760263799,122.93527129044574,1380.2999999999997,1503.2352712904456,1322.3662382201987,473.99006724589697,192.0,656.3761709743017,231774.23154268967,93885.20041098315,320958.3768589377,646617.8088126106,35.84408415355873,14.519426952280403,49.636488894160856,87.96801561774288,8.178045954504016,91.82195404549597,645.0,3.46592154238302,2450.2454545454543,30.017727581692093,-0.7118823529885043,19.0,1.0,64.0,9.0
CTL.10.Ki,R127,CTL.10.Ki,Tersier,SRI,Jan,Jan,True,7.0,SS Citikey Kiri,0,564.7341725567285,0.5647341725567285,24.226763141842568,242267.63141842568,24.226763141842568,0.0,SS Citikey Kiri,,0.0,0.9,0.9931687730090974,0.12772232163182837,3.094298434100541,3.094298434100541,2.784868590690487,5.47921231699453,33685.77047299214,45098.89535573244,37428.63385888015,33685.77047299214,116753.36128860757,46515.38523233773,131999.49679005588,295268.2433110012,3.094298434100541,139.04362822127365,1315.3000000000002,1454.3436282212738,1218.7688531987048,481.91894478449876,192.0,544.8499084142061,116753.36128860757,46515.38523233773,131999.49679005588,295268.2433110012,39.54145558607641,15.753602456781591,44.70494195714199,83.80198665217193,9.560576023654749,90.43942397634527,578.0,3.5899567696444357,2307.909090909091,29.141247905497753,-1.6699946697794226,23.0,2.0,55.0,9.0
SI Copong,R128,SI Copong,Primer,SRI,Jan,Jan,True,0.0,,808,4163.067551000023,4.163067551000023,4243.79125526843,42437912.5526843,0.0,4243.79125526843,SI Copong,,0.0,0.6480000000000001,0.8766227444353696,0.15657556449248566,670.2979678577046,670.2979678577046,434.3530831717927,161.01059126381224,5253934.894046005,7470151.268806141,8107924.219206796,0.0,0.0,0.0,0.0,0.0,0.0,122.72718422095174,1380.2999999999997,1503.0271842209515,1321.5921172643382,471.94938493701574,192.0,657.6427323273224,20107631.63325225,8148079.210115387,29098586.423813306,57354297.26718094,35.058631334252546,14.206571431183502,50.73479723456395,87.92869025514968,8.16533363530372,91.83466636469628,688.0,3.4511695815177803,2450.2454545454543,30.04275521983005,-0.6908478425166864,19.0,1.0,64.0,9.0
SI Copong Kiri,R129,SI Copong Kiri,Primer,SRI,Jan,Jan,True,1.0,SI Copong,94,1911.4737366385025,1.9114737366385024,1404.824446880628,14048244.468806282,0.0,1404.824446880628,SI Copong Kiri,,0.0,0.6480000000000001,0.8772424647666105,0.15668625413784046,229.587835255527,229.587835255527,148.77291724558154,120.11037915659661,1799557.207002554,2593872.3793145306,2777094.4552508546,0.0,0.0,0.0,0.0,0.0,0.0,122.81394506732546,1380.2999999999997,1503.1139450673252,1321.8260696827538,472.73211365078555,192.0,657.0939560319683,6688794.794850975,2697262.9380108058,8711973.432056911,18098031.16491869,36.958687571588264,14.903626330576737,48.137686097835,87.9391794627751,8.170634400030435,91.82936559996956,674.0,3.4576232292725995,2450.2454545454543,30.033386901216392,-0.6987809409141059,19.0,1.0,64.0,9.0
SS Cikukuk,R130,SS Cikukuk,Sekunder,SRI,Jan,Jan,True,3.0,SS Ciduga,34,2344.537506225029,2.3445375062250293,702.3824774172558,7023824.774172558,0.0,702.3824774172558,SS Cikukuk,,0.0,0.81,0.8780475918904295,0.12546404776669373,88.1162841910876,88.1162841910876,71.37419019478097,37.58365304761739,863342.2045960706,1292303.9634001323,1065854.5735753956,0.0,0.0,0.0,0.0,0.0,0.0,122.92666286466013,1395.0,1517.92666286466,1326.5773595557407,474.4253284811177,192.0,660.1520310746231,3328371.265448264,1348574.3566411312,4615816.044522394,9292761.66661179,35.81681511758617,14.512094520689795,49.67109036172403,87.39403503540802,8.098326873886688,91.90167312611331,637.0,3.4839397313562173,2402.2727272727275,30.01388624993117,-0.7129161167592271,19.0,1.0,64.0,9.0
C.1.Ki,R131,C.1.Ki,Tersier,SRI,Jan,Jan,True,4.0,SS Cikukuk,0,486.2666969357943,0.4862666969357943,70.6276186213405,706276.186213405,70.6276186213405,0.0,SS Cikukuk,,0.0,0.9,0.8780475918904295,0.11291764299002435,7.975104224720123,7.975104224720123,7.177593802248111,16.400679452191934,86820.17463199316,129997.1537836825,96466.86070221462,86820.17463199316,335075.3116426857,135605.02775297378,466249.658828418,936929.9982240775,7.975104224720123,122.92666286466013,1395.0,1517.92666286466,1326.5773595557407,474.4253284811177,192.0,660.1520310746231,335075.3116426857,135605.02775297378,466249.658828418,936929.9982240775,35.76311061421993,14.473336109422156,49.76355327635791,87.39403503540802,8.098326873886688,91.90167312611331,637.0,3.4839397313562173,2402.2727272727275,30.01388624993117,-0.7129161167592271,19.0,1.0,64.0,9.0
Suplesi Cibuyutan Selatan,R132,Suplesi Cibuyutan Selatan,Suplesi,SRI,Jan,Jan,True,2.0,SI Copong Kiri,1,5225.358395531983,5.225358395531983,9.971291159538678,99712.91159538679,0.0,9.971291159538678,Suplesi Cibuyutan Selatan,,0.0,0.6480000000000001,0.8781509879856179,0.15684852751800726,1.5639823358269649,0.0,1.0134605536158734,0.29930623269099976,12258.818856537608,18347.953318918564,18917.93033416297,0.0,0.0,0.0,0.0,0.0,0.0,122.9411383179865,1380.2999999999997,1503.2411383179863,1322.3457409201897,474.04919630773577,192.0,656.296544612454,47268.82560329741,19144.879026314262,65441.23933329945,131854.94396291111,35.849111290505306,14.519652013730663,49.63123669576403,87.96630874536837,8.178404328100573,91.82159567189943,648.0,3.4696337402519206,2450.2454545454543,30.01712595786107,-0.7125132026158276,19.0,1.0,64.0,9.0
SS Ciduga,R133,SS Ciduga,Sekunder,SRI,Jan,Jan,True,2.0,SI Copong Kiri,87,9725.387326466003,9.725387326466004,1348.31906243264,13483190.6243264,0.0,1348.31906243264,SS Ciduga,,0.0,0.81,0.8788296733193482,0.12557579922830192,176.58608012210567,176.58608012210567,143.0347248989056,18.157228518966683,1730148.0323771622,2489974.4759470276,2135985.2251569903,0.0,0.0,0.0,0.0,0.0,0.0,123.03615426470876,1380.2999999999997,1503.3361542647085,1322.640809339463,474.93736840968484,192.0,655.7034409297781,6421544.366476962,2588772.5998706687,8340759.478230933,17351076.444578566,37.009486915628266,14.919953860727437,48.07055922364429,87.98037655033815,8.184207764555927,91.81579223544406,634.0,3.476017790438906,2450.2454545454543,30.007160078887175,-0.7206109292274778,19.0,1.0,64.0,9.0
