hujan_mm,irigasi_mm,irigasi_pl_mm,etc_mm,perkolasi_mm,limpasan_mm,wlr_mm,masuk_mm,keluar_mm,tma_rata,tma_min,hari_kering,hari_diairi,hari_limpas,di,rezim,bulan,tahun_tanam
842.7000000000002,659.7681282406833,364.4563384691492,600.4725739849337,280.0,427.3134083042567,100.0,1502.4681282406834,1307.7859822891903,28.225588674958445,4.740049224457216,0,73,33,DI Cipancar,FL,10,2015
1726.2,285.61462942155975,185.61462942155978,467.0660235399233,280.0,1052.6117455416138,100.0,2011.8146294215599,1799.677769081537,41.254057935699215,22.063796281231035,0,52,78,DI Cipancar,FL,10,2016
850.5,418.648208206271,286.96176992037005,526.7681751191483,280.0,268.14039247047464,100.0,1269.148208206271,1074.9085675896229,32.50465296705902,-5.726629756378867,2,59,35,DI Cipancar,FL,10,2017
792.3,590.2028148824633,335.4818698044192,578.4575381105876,280.0,323.0046619212352,100.0,1382.502814882463,1181.4622000318227,26.538359618404883,3.8799080273682103,0,72,29,DI Cipancar,FL,10,2018
771.8000000000001,659.9574424062877,365.31879190666535,645.3619273597659,280.0,318.68891826480416,100.0,1431.7574424062877,1244.05084562457,27.41213783182989,-0.9311488707751732,1,73,33,DI Cipancar,FL,10,2019
1217.1,430.057314678104,301.72130772952016,518.7854846206963,280.0,654.537703858631,100.0,1647.1573146781038,1453.3231884793272,37.49920704294531,4.447077349012009,0,59,65,DI Cipancar,FL,10,2020
1076.0,461.42229714080327,243.2064354971045,536.6666084474326,280.0,523.1371227823182,100.0,1537.4222971408033,1339.8037312297508,31.871704349053516,5.025235271609394,0,66,52,DI Cipancar,FL,10,2021
1098.6,346.9494391737304,246.94943917373038,526.5186017201872,280.0,466.89055766976094,100.0,1445.5494391737302,1273.4091593899482,39.20017060946896,5.146671135243597,0,55,54,DI Cipancar,FL,10,2022
629.7,694.6220317774013,368.5480684120814,664.7793771985737,280.0,183.68610672531193,100.0,1324.3220317774012,1128.4654839238856,20.342915457650307,-1.051358202942649,1,78,21,DI Cipancar,FL,10,2023
922.8,547.5201902832399,286.49910212437055,577.3156504531025,280.0,411.2727019447417,100.0,1470.3201902832398,1268.5883523978441,31.235330264467386,3.380788047972728,0,67,49,DI Cipancar,FL,10,2024
842.7000000000002,521.8473900993413,364.4563384691492,581.7732389386849,187.2,407.0451936423244,0.0,1364.5473900993416,1176.0184325810094,17.722533049817955,-25.335508176746348,24,39,35,DI Cipancar,SRI,10,2015
1726.2,185.61462942155975,185.61462942155978,451.66357203768666,192.0,1065.1795196607754,0.0,1911.8146294215599,1708.843091698462,32.48923092740632,17.607405694362985,0,22,80,DI Cipancar,SRI,10,2016
850.5,286.96176992037005,286.96176992037005,510.22529342801056,188.64,246.09645866343268,0.0,1137.46176992037,944.9617520914433,21.275746287995045,-11.45189615019063,11,26,35,DI Cipancar,SRI,10,2017
792.3,437.334310490803,335.4818698044192,560.576859235837,190.07999999999998,287.93683640432545,0.0,1229.6343104908028,1038.5936956401624,16.85319987835463,-9.995900950525531,20,38,30,DI Cipancar,SRI,10,2018
771.8000000000001,523.1515028475537,365.31879190666535,624.4841638082942,183.35999999999999,303.3473284013856,0.0,1294.951502847554,1111.1914922096798,11.517293072943646,-25.47671476554826,32,39,34,DI Cipancar,SRI,10,2019
1217.1,301.72130772952016,301.72130772952016,502.8638089322128,192.0,636.7917157557956,0.0,1518.82130772952,1331.6555246880084,27.151814700348748,-3.5908838525044646,5,27,63,DI Cipancar,SRI,10,2020
1076.0,312.2918797007733,243.2064354971045,519.6372834827325,188.64,487.397284340592,0.0,1388.2918797007733,1195.6745678233247,21.2822577534177,-14.141207893823708,19,31,50,DI Cipancar,SRI,10,2021
1098.6,246.94943917373035,246.94943917373038,509.65857959671575,192.0,474.19292904213955,0.0,1345.5494391737302,1175.8515086388552,30.46386793292002,2.3878318264014693,0,25,57,DI Cipancar,SRI,10,2022
629.7,569.9916101076924,368.5480684120814,642.8433871119979,180.0,190.99167514217885,0.0,1199.6916101076924,1013.8350622541768,5.910009978786733,-26.93871671047046,51,41,22,DI Cipancar,SRI,10,2023
922.8,381.1500253871252,286.49910212437055,559.246084966436,186.72,365.9399520345142,0.0,1303.9500253871252,1111.9060370009502,17.24116692233869,-23.047944773012055,24,33,44,DI Cipancar,SRI,10,2024
1424.7,476.6153495207495,345.0589943701541,543.9795291871046,280.0,884.1430416734628,100.0,1901.3153495207496,1708.1225708605675,38.44196954697096,6.138755090387234,0,61,63,DI Cipancar,FL,11,2015
1663.2,211.1844546151387,100.78445461513869,459.2780821766447,280.0,938.0208525220651,100.0,1874.3844546151388,1677.2989346987097,39.320429899268824,12.743441353010109,0,46,73,DI Cipancar,FL,11,2016
869.6999999999999,371.353003156377,228.79729720108827,490.34664221469797,280.0,269.7089078725037,100.0,1241.053003156377,1040.0555500872017,36.08113852230808,3.162486000664586,0,60,39,DI Cipancar,FL,11,2017
1095.7,424.41445636226695,307.4144563622669,540.124068288108,280.0,499.87515694089274,100.0,1520.114456362267,1319.9992252290008,35.01847855386625,4.062212457741556,0,59,40,DI Cipancar,FL,11,2018
1237.4,513.5057210939955,340.99351604526186,588.4125801559446,280.0,689.2730788829025,100.0,1750.9057210939955,1557.685659038847,36.41703946654782,5.11489792564758,0,66,64,DI Cipancar,FL,11,2019
1455.8,271.7080922856921,158.34503139614623,466.8144154007106,280.0,769.0134381027235,100.0,1727.508092285692,1515.8278535034342,37.834903986800676,5.836939110454161,0,50,68,DI Cipancar,FL,11,2020
1127.3000000000002,362.05964770156714,262.05964770156714,527.8285590197404,280.0,493.07444357240325,100.0,1489.3596477015674,1300.9030025921436,36.667724688332285,7.142178658454569,0,57,46,DI Cipancar,FL,11,2021
1245.6999999999998,262.1800677445851,144.58006774458502,493.28802064737624,280.0,521.6090736332822,100.0,1507.880067744585,1294.8970942806584,37.88808211768127,7.59702696162891,0,52,63,DI Cipancar,FL,11,2022
866.2,524.9805005614218,346.85547887313294,622.2624889198976,280.0,299.82649170819184,100.0,1391.180500561422,1202.0889806280893,28.987329097081943,0.9375074078471828,0,67,34,DI Cipancar,FL,11,2023
999.5,425.4481403535588,314.5481403535588,554.2629078638307,280.0,403.93649313306764,100.0,1424.9481403535588,1238.1994009968985,36.818772956202,-0.43641330476862183,1,61,48,DI Cipancar,FL,11,2024
1424.7,370.86572437411945,345.0589943701541,527.4113487441916,192.0,892.1244843502067,0.0,1795.5657243741196,1611.5358330943982,29.99653065578715,-3.447539691834615,2,31,61,DI Cipancar,SRI,11,2015
1663.2,100.78445461513869,100.78445461513869,443.4728408240589,192.0,928.9385539713148,0.0,1763.9844546151387,1564.4113947953738,30.627197365949158,5.1809755000100495,0,15,72,DI Cipancar,SRI,11,2016
869.6999999999999,243.7697744314517,228.79729720108827,474.93349436084907,191.03999999999996,254.8076381651489,0.0,1113.4697744314517,920.7811325259979,25.55284486995538,-8.904000928429655,8,28,40,DI Cipancar,SRI,11,2017
1095.7,307.41445636226695,307.4144563622669,523.3473261125046,192.0,497.65189911649617,0.0,1403.114456362267,1212.9992252290008,27.32562917906898,-2.142664190252673,1,28,45,DI Cipancar,SRI,11,2018
1237.4,381.3249470477197,340.99351604526186,570.3913341840966,192.0,673.1135508084747,0.0,1618.7249470477198,1435.5048849925713,26.8270824053822,-4.619029601960914,5,33,64,DI Cipancar,SRI,11,2019
1455.8,158.34503139614623,158.34503139614623,452.23811953980993,192.0,768.2266730740782,0.0,1614.1450313961461,1412.4647926138882,29.855387257007354,6.223283973963502,0,19,71,DI Cipancar,SRI,11,2020
1127.3000000000002,262.0596477015672,262.05964770156714,510.73155684810564,192.0,493.1986156295426,0.0,1389.3596477015674,1195.9301724776483,29.722900550035785,6.4685558233384635,0,27,52,DI Cipancar,SRI,11,2021
1245.6999999999998,156.84956181549686,144.58006774458502,476.5637972349042,192.0,531.002791116666,0.0,1402.5495618154966,1199.5665883515703,28.810594517298046,-3.2694940709118314,1,22,60,DI Cipancar,SRI,11,2022
866.2,400.7988012512402,346.85547887313294,602.871446281682,190.07999999999998,294.11256177783076,0.0,1266.9988012512404,1087.0640080595126,18.092936552134663,-26.292648981288153,22,33,38,DI Cipancar,SRI,11,2023
999.5,314.5481403535588,314.5481403535588,537.8750018311418,192.0,397.29711244738326,0.0,1314.0481403535587,1127.172114278525,29.19354552489178,4.3507830328131645,0,30,52,DI Cipancar,SRI,11,2024
1910.5,299.6399819454046,199.6399819454046,488.4902426042137,280.0,1232.9876977569238,100.0,2210.1399819454045,2001.4779403611374,39.74425394959597,8.154872553098377,0,56,78,DI Cipancar,FL,12,2015
1589.1,173.75447943204927,73.75447943204924,473.80688828764994,280.0,796.3594696208396,100.0,1762.8544794320492,1550.1663579084895,42.260283351450084,15.856055788047744,0,45,80,DI Cipancar,FL,12,2016
1073.9,307.36797075979155,150.8015344374271,479.1211490572234,280.0,407.02648634071613,100.0,1381.2679707597918,1166.1476353979397,35.11447100505902,4.744542309610115,0,54,51,DI Cipancar,FL,12,2017
1281.1999999999998,296.3772515763038,177.97725157630381,501.3432678967274,280.0,590.853262372719,100.0,1577.5772515763038,1372.1965302694464,40.095286665417866,9.721815874947968,0,51,64,DI Cipancar,FL,12,2018
1574.6,361.52896790466417,261.5289679046641,529.415233039141,280.0,924.7441873545482,100.0,1936.128967904664,1734.1594203936893,40.09543186221658,8.26971605170256,0,57,72,DI Cipancar,FL,12,2019
1408.7,260.6382548329608,144.33825483296076,457.9613125092477,280.0,721.0874399775819,100.0,1669.338254832961,1459.0487524868295,41.40512995758143,14.725811188738868,0,53,72,DI Cipancar,FL,12,2020
1277.1,199.78716051203656,99.78716051203654,499.2048975114368,280.0,481.1157347678139,100.0,1476.8871605120364,1260.3206322792507,38.73535783454775,14.961321292193695,0,46,59,DI Cipancar,FL,12,2021
1191.8,231.25267320167688,131.25267320167686,491.11976982604307,280.0,451.2369170587839,100.0,1423.052673201677,1222.356686884827,40.46271515163461,19.51273532372359,0,47,63,DI Cipancar,FL,12,2022
1076.9,372.53370159588195,220.7005171279622,573.8045408928459,280.0,413.72447913621994,100.0,1449.433701595882,1267.5290200290658,35.13832690733713,5.333044597412129,0,61,50,DI Cipancar,FL,12,2023
1235.8,204.83931880059498,94.439318800595,516.1597659016275,280.0,445.25923469877426,100.0,1440.639318800595,1241.4190006004017,42.499365978769895,15.038212367860785,0,50,68,DI Cipancar,FL,12,2024
1910.5,199.6399819454046,199.6399819454046,472.8112365819077,192.0,1246.2192638343276,0.0,2110.1399819454045,1911.0305004162353,31.176021260775716,9.826606488216214,0,26,77,DI Cipancar,SRI,12,2015
1589.1,73.75447943204924,73.75447943204924,457.7471318644757,192.0,809.5849128437897,0.0,1662.8544794320492,1459.3320447082654,31.41784464856098,13.438880884304204,0,15,70,DI Cipancar,SRI,12,2016
1073.9,176.73379994695705,150.8015344374271,462.86954910194567,192.0,389.80388062066027,0.0,1250.6337999469572,1044.673429722606,25.609356377009398,-3.5364732340164786,3,23,52,DI Cipancar,SRI,12,2017
1281.1999999999998,189.62552461543459,177.97725157630381,484.4803784593743,192.0,594.1872098815134,0.0,1470.8255246154345,1270.6675883408877,30.584019493798504,-3.2482730391307713,1,21,64,DI Cipancar,SRI,12,2018
1574.6,261.5289679046641,261.5289679046641,513.0949872123344,192.0,939.0644331813548,0.0,1836.128967904664,1644.1594203936893,31.91913187045244,9.110609952180752,0,27,75,DI Cipancar,SRI,12,2019
1408.7,144.33825483296076,144.33825483296076,443.5417401178238,192.0,715.5328065257188,0.0,1553.0382548329608,1351.0745466435426,31.974399825855734,-0.7417711002585454,1,22,69,DI Cipancar,SRI,12,2020
1277.1,99.78716051203654,99.78716051203654,482.1276934358338,192.0,496.19293884341675,0.0,1376.8871605120364,1170.3206322792507,30.256279372347436,6.7009141800785965,0,16,61,DI Cipancar,SRI,12,2021
1191.8,131.25267320167688,131.25267320167686,475.564172694362,192.0,456.36578263043515,0.0,1323.052673201677,1123.9299553247972,30.102912677189778,11.319421070143655,0,17,62,DI Cipancar,SRI,12,2022
1076.9,242.73265003586064,220.7005171279622,555.3161629556614,190.56,394.5938913454428,0.0,1319.6326500358607,1140.470054301104,26.679125664504397,-11.708218588937623,7,29,51,DI Cipancar,SRI,12,2023
1235.8,94.43931880059499,94.439318800595,499.0705841656086,192.0,447.4498019953832,0.0,1330.239318800595,1138.5203861609918,30.633979063544775,5.467536997881965,0,19,69,DI Cipancar,SRI,12,2024
2031.0000000000002,222.9292950349182,122.92929503491816,464.55763628368095,280.0,1295.4177418292709,100.0,2253.9292950349186,2039.9753781129518,43.051766036304244,31.189518517113903,0,48,88,DI Cibuyutan Utara,FL,1,2016
1442.4,198.46859868496273,73.09893469369548,477.11640362985474,280.0,695.1971517292775,100.0,1640.8685986849628,1452.3135553591324,33.407424830478234,1.2524605370427198,0,43,64,DI Cibuyutan Utara,FL,1,2017
985.9999999999999,391.3994855904789,223.5588656264142,491.07305971340224,280.0,425.65387794400675,100.0,1377.399485590479,1196.726937657409,32.30404302241465,-5.70459293359507,8,60,43,DI Cibuyutan Utara,FL,1,2018
1552.1000000000001,252.55310631000174,152.5531063100017,489.3672332795972,280.0,823.1248081716905,100.0,1804.653106310002,1592.4920414512876,41.42896432294299,7.688316402977049,0,49,74,DI Cibuyutan Utara,FL,1,2019
1786.4,214.79169476714486,114.79169476714485,496.66402753747525,280.0,1015.5995048245306,100.0,2001.191694767145,1792.263532362006,41.8232650039411,16.4410070931648,0,49,88,DI Cibuyutan Utara,FL,1,2020
1395.0,204.32028121311674,89.02028121311675,452.78865549303976,280.0,672.0814334467048,100.0,1599.3202812131167,1404.8700889397446,39.28373714458611,12.934594931061108,0,44,69,DI Cibuyutan Utara,FL,1,2021
1256.6,240.67426306970492,111.41746408349496,507.42037580187105,280.0,494.11773702252134,100.0,1497.2742630697048,1281.5381128243923,39.64270525341841,4.043201013790058,0,50,65,DI Cibuyutan Utara,FL,1,2022
1259.1,206.9542146275375,95.5542146275375,492.422159935925,280.0,487.79443785696435,100.0,1466.0542146275375,1260.2165977928894,35.96165628701969,3.330206146770169,0,49,56,DI Cibuyutan Utara,FL,1,2023
1076.1,331.3286003856056,231.32860038560563,557.8305697676814,280.0,397.6708192597315,100.0,1407.4286003856055,1235.5013890274129,33.491383733809656,1.6874750591622254,0,54,43,DI Cibuyutan Utara,FL,1,2024
2031.0000000000002,122.92929503491816,122.92929503491816,449.20892967226064,192.0,1307.9326901847262,0.0,2153.9292950349186,1949.1416198569868,33.399066861324464,15.520466869225855,0,18,96,DI Cibuyutan Utara,SRI,1,2016
1442.4,86.79266141772244,73.09893469369548,460.8513620536978,192.0,684.9773672610885,0.0,1529.1926614177225,1337.8287293147864,25.92539777461488,-4.293726724026964,2,12,63,DI Cibuyutan Utara,SRI,1,2017
985.9999999999999,234.6538372064664,223.5588656264142,474.45922252482467,186.71999999999997,403.34913124741934,0.0,1220.6538372064663,1064.528353772244,24.29351400018619,-23.15783137949216,13,26,43,DI Cibuyutan Utara,SRI,1,2018
1552.1000000000001,152.55310631000174,152.5531063100017,472.9206664459192,192.0,836.7392876245173,0.0,1704.653106310002,1501.6599540704365,32.486510079569136,8.515164755422822,0,19,74,DI Cibuyutan Utara,SRI,1,2019
1786.4,114.79169476714483,114.79169476714485,480.42895414808936,192.0,1028.994982211596,0.0,1901.191694767145,1701.4239363596853,32.605047487851586,18.913868409074055,0,19,88,DI Cibuyutan Utara,SRI,1,2020
1395.0,89.02028121311673,89.02028121311675,437.4135109526243,192.0,660.1263645137624,0.0,1484.0202812131167,1289.5398754663865,30.274286884434503,-0.7132723454840493,1,13,69,DI Cibuyutan Utara,SRI,1,2021
1256.6,122.99414850007871,111.41746408349496,490.16533162774783,192.0,491.69266662701835,0.0,1379.5941485000785,1173.8579982547662,30.013504515719383,-1.976684416583744,3,19,64,DI Cibuyutan Utara,SRI,1,2022
1259.1,95.5542146275375,95.5542146275375,476.1707137519364,192.0,486.46910370240903,0.0,1354.6542146275374,1154.6398174543453,26.612638321718023,-1.6091291498657387,1,18,47,DI Cibuyutan Utara,SRI,1,2023
1076.1,231.32860038560563,231.32860038560563,539.5403313365232,192.0,389.0879320427116,0.0,1307.4286003856055,1120.6282633792348,29.296031702695263,5.891004838845138,0,24,47,DI Cibuyutan Utara,SRI,1,2024
2036.1,202.1070616625716,66.19751598091028,464.4009735612681,280.0,1319.177188917592,100.0,2238.2070616625715,2063.57816247886,39.14080250850598,-5.0570493640138325,4,44,96,DI Cibuyutan Utara,FL,2,2015
1761.9,236.42305103430095,136.42305103430095,466.4285492084573,280.0,1060.9523863538961,100.0,1998.323051034301,1807.3809355623534,41.98668059154529,7.962577608367555,0,52,81,DI Cibuyutan Utara,FL,2,2016
1040.7,284.04052475359333,140.77264155761014,479.76788614016044,280.0,387.7514445818433,100.0,1324.7405247535935,1147.5193307220038,31.096563654895764,-6.015453589028215,4,54,37,DI Cibuyutan Utara,FL,2,2017
916.5000000000001,369.63494343855564,162.09459524743076,494.3615182313681,280.0,325.90621782117046,100.0,1286.1349434385556,1100.2677360525386,27.05861595930765,-2.6903133787981,8,61,35,DI Cibuyutan Utara,FL,2,2018
1344.5,229.48743085575413,117.0141673029794,487.8114728392651,280.0,625.8997938509802,100.0,1573.9874308557542,1393.7112666902453,37.544231031595054,-3.7732635527747225,2,50,63,DI Cibuyutan Utara,FL,2,2019
1639.6,216.04850586313472,116.04850586313466,481.0560434710657,280.0,886.9786049007753,100.0,1855.6485058631347,1648.034648371841,40.111856523063814,5.266123830273893,0,47,77,DI Cibuyutan Utara,FL,2,2020
1108.6999999999998,307.8938325415786,116.4590252100355,470.1439510814416,280.0,449.3013808995595,100.0,1416.5938325415784,1199.4453319810011,31.60614965431273,-4.68711436882953,7,56,49,DI Cibuyutan Utara,FL,2,2021
1066.6999999999998,296.5041016863774,168.8818114598528,509.8873817254741,280.0,385.51777433108225,100.0,1363.2041016863773,1175.4051560565563,34.57253232220133,-4.727576325875506,6,54,49,DI Cibuyutan Utara,FL,2,2022
1212.6999999999998,284.79723579577865,159.3159827179692,500.709004914076,280.0,545.3309292337044,100.0,1497.4972357957786,1326.0399341477805,37.178341265009244,-1.5595212969122798,1,54,57,DI Cibuyutan Utara,FL,2,2023
1029.0,307.22929196451764,136.6583330789945,539.6949855403091,280.0,340.81706187710506,100.0,1336.2292919645176,1160.5120474174141,33.5137765253931,-4.088689468284277,7,53,48,DI Cibuyutan Utara,FL,2,2024
2036.1,66.19751598091028,66.19751598091028,448.895138905201,187.2,1318.4214760132452,0.0,2102.2975159809102,1954.516614918446,29.171828358879687,-29.3128102192587,11,11,97,DI Cibuyutan Utara,SRI,2,2015
1761.9,136.42305103430095,136.42305103430095,450.71270471507694,192.0,1067.1739507417647,0.0,1898.323051034301,1709.8866554568417,32.62652324201675,8.787700602344113,0,22,85,DI Cibuyutan Utara,SRI,2,2016
1040.7,170.95370652056187,140.77264155761014,463.09172887427343,188.15999999999997,386.1307636257827,0.0,1211.6537065205619,1037.382492500056,23.971903552583775,-30.181064962951734,9,22,37,DI Cibuyutan Utara,SRI,2,2017
916.5000000000001,223.5288299791801,162.09459524743076,476.9433131293873,174.71999999999997,318.9631389341485,0.0,1140.0288299791803,970.6264520635357,13.416456031804099,-31.29553083275145,39,24,34,DI Cibuyutan Utara,SRI,2,2018
1344.5,117.01416730297942,117.0141673029794,471.4085439807237,192.0,625.3102350753124,0.0,1461.5141673029793,1288.718779056036,29.979536049051628,-2.8187139577484563,1,19,61,DI Cibuyutan Utara,SRI,2,2019
1639.6,116.0485058631347,116.04850586313466,464.66306179409224,192.0,896.1344401039064,0.0,1755.6485058631347,1552.7975018979987,31.667819559104732,6.097152307201873,0,17,77,DI Cibuyutan Utara,SRI,2,2020
1108.6999999999998,146.73356828560614,116.4590252100355,453.3932569271546,183.36,412.6568167800328,0.0,1255.433568285606,1049.4100737071874,20.16919306257135,-32.07454307557065,22,19,44,DI Cibuyutan Utara,SRI,2,2021
1066.6999999999998,168.88181145985283,168.8818114598528,492.5893967412607,191.51999999999998,362.9580944539742,0.0,1235.5818114598526,1047.0674911952349,26.702291864609585,-5.619926124325289,6,22,51,DI Cibuyutan Utara,SRI,2,2022
1212.6999999999998,170.66078774550328,159.3159827179692,483.22727256820997,192.0,538.3327895169438,0.0,1383.360787745503,1213.5600620851537,26.246698160859243,-3.2160972845607256,3,23,52,DI Cibuyutan Utara,SRI,2,2023
1029.0,168.5593273014979,136.6583330789945,521.4491164202666,184.79999999999998,324.27761357097006,0.0,1197.559327301498,1030.5267299912366,23.300906076308497,-31.9009942225034,16,18,42,DI Cibuyutan Utara,SRI,2,2024
1634.1000000000001,271.1036906328408,45.22898272597658,471.3919518224012,280.0,973.4613093942173,100.0,1905.203690632841,1724.8532612166186,31.91128022948703,-5.542382678333514,8,53,75,DI Cibuyutan Utara,FL,3,2015
1628.3000000000002,170.3116205467856,48.26328288368199,451.51780748799047,280.0,880.4158162572995,100.0,1798.6116205467858,1611.9336237452899,36.05964140086689,-2.048337663103611,1,40,75,DI Cibuyutan Utara,FL,3,2016
840.0,359.6259324445479,141.90630212269457,481.5279959561273,280.0,255.35681370466799,100.0,1199.625932444548,1016.8848096607953,27.988681200798915,-4.415785813238253,9,66,25,DI Cibuyutan Utara,FL,3,2017
719.3,386.5644566342165,111.14153940188062,509.07166300263896,280.0,143.17952431304067,100.0,1105.8644566342164,932.2511873156797,20.901994933090876,-3.8364877881806274,14,63,17,DI Cibuyutan Utara,FL,3,2018
1070.1000000000001,351.8671984580015,129.18219346456723,490.1146802114869,280.0,480.53852663160535,100.0,1421.9671984580016,1250.6532068430924,31.40260188454305,-5.611064156777503,11,63,44,DI Cibuyutan Utara,FL,3,2019
1446.1000000000001,134.28680306882626,34.28680306882624,464.18289109460153,280.0,634.5775916374491,100.0,1580.3868030688263,1378.7604827320506,39.60875274586309,20.818931803957753,0,41,65,DI Cibuyutan Utara,FL,3,2020
1053.3999999999999,283.65391113408884,147.95283960988164,479.3722436201233,280.0,357.8168917725367,100.0,1337.0539111340886,1117.1891353926599,31.674694821060235,-2.7549507106303186,1,55,36,DI Cibuyutan Utara,FL,3,2021
997.8000000000001,266.0552927968633,151.05529279686326,492.46895384408015,280.0,281.23619215736153,100.0,1263.8552927968633,1053.7051460014418,38.80738610040977,3.9771331536494596,0,53,41,DI Cibuyutan Utara,FL,3,2022
1046.6000000000001,338.7957524078222,133.04537464371737,490.11874992267667,280.0,418.36875583999364,100.0,1385.3957524078223,1188.4875057626703,29.056975017110922,-4.011891349315864,7,59,43,DI Cibuyutan Utara,FL,3,2023
824.4000000000001,310.48666517474066,140.7380494955501,528.370921611048,280.0,157.12928972263524,100.0,1134.8866651747408,965.5002113336832,26.47634895808035,-1.8468773403094438,9,61,24,DI Cibuyutan Utara,FL,3,2024
1634.1000000000001,145.56850032553982,45.22898272597658,455.50077538593837,174.71999999999997,977.7814930348725,0.0,1779.66850032554,1608.0022684208109,17.288876952714478,-33.61645064403513,39,13,74,DI Cibuyutan Utara,SRI,3,2015
1628.3000000000002,48.26328288368198,48.26328288368199,435.941117405187,192.0,858.2989112333523,0.0,1676.5632828836822,1486.2400286385393,29.04758073096692,-0.2145438378556408,1,8,73,DI Cibuyutan Utara,SRI,3,2016
840.0,202.1891916891691,141.90630212269457,465.0671375586835,181.44,248.64740083330508,0.0,1042.189191689169,895.1545383919886,15.596365278581462,-30.790129183332343,26,25,22,DI Cibuyutan Utara,SRI,3,2017
719.3,270.74802874490365,111.14153940188062,491.65287808386444,169.43999999999997,158.12312511403786,0.0,990.0480287449036,819.2160031979023,3.5492344109616285,-33.855206882172205,54,22,20,DI Cibuyutan Utara,SRI,3,2018
1070.1000000000001,223.71348981056542,129.18219346456723,473.6838934271527,178.56,477.6258338744998,0.0,1293.8134898105654,1129.8697273016523,18.759181479764084,-32.41557469869981,29,24,44,DI Cibuyutan Utara,SRI,3,2019
1446.1000000000001,34.28680306882623,34.28680306882624,448.29886099517455,192.0,641.8124998305567,0.0,1480.3868030688263,1282.1113608257313,30.766635055543727,10.59601572394272,0,11,69,DI Cibuyutan Utara,SRI,3,2020
1053.3999999999999,190.07872915801923,147.95283960988164,462.63403033751393,187.67999999999998,383.0951576416727,0.0,1243.4787291580192,1033.4091879791868,21.698740473861037,-28.280033120200898,17,24,36,DI Cibuyutan Utara,SRI,3,2021
997.8000000000001,151.05529279686326,151.05529279686326,475.54575179976024,192.0,279.50255752587145,0.0,1148.8552927968633,947.0483093256316,26.46509545266271,-5.0076198527036455,4,22,45,DI Cibuyutan Utara,SRI,3,2022
1046.6000000000001,195.9010461471547,133.04537464371737,472.86689286835883,180.95999999999998,397.68744583445897,0.0,1242.5010461471547,1051.5143387028177,17.51513397331494,-32.51495153574651,26,20,39,DI Cibuyutan Utara,SRI,3,2023
824.4000000000001,172.79490348815267,140.7380494955501,510.41684303485886,175.67999999999998,172.18541789705466,0.0,997.1949034881527,858.2822609319135,13.049875345371397,-33.586337039128175,37,24,26,DI Cibuyutan Utara,SRI,3,2024
1034.9,399.88345072353843,76.56983119486182,482.1959908255294,280.0,496.3702893224332,100.0,1434.7834507235384,1258.5662801479625,23.056784183315813,-4.830683312126098,10,72,38,DI Cibuyutan Utara,FL,4,2015
971.3,258.4238255340099,78.54676554602187,460.96357654375447,280.0,308.97715298603146,100.0,1229.7238255340098,1049.940729529786,31.30484928225565,-5.287405781760109,10,50,48,DI Cibuyutan Utara,FL,4,2016
572.9,457.6076141451653,179.60185947861845,478.5199737467698,280.0,99.29236280122856,100.0,1030.5076141451652,857.8123365479984,14.738538035055399,-5.362029047652044,11,74,6,DI Cibuyutan Utara,FL,4,2017
400.9,590.1791618065959,193.3189382517737,503.43698124870434,280.0,36.684702316359335,100.0,991.0791618065958,820.1216835650637,7.973184453315748,-2.866491436515309,10,77,7,DI Cibuyutan Utara,FL,4,2018
576.5,512.7286600845307,165.17329760006572,492.3714267150036,280.0,144.40906963392908,100.0,1089.2286600845307,916.7804963489327,23.14820288773711,-4.849688608952435,12,83,26,DI Cibuyutan Utara,FL,4,2019
1046.7,305.4988555611227,134.99214052401612,463.87254436337184,280.0,433.7287978569659,100.0,1352.1988555611229,1177.6013422203378,33.03645943237138,-5.133224114851261,8,55,46,DI Cibuyutan Utara,FL,4,2020
898.9,328.52546529050096,120.69278168340753,481.8502660402668,280.0,294.59638057051086,100.0,1227.425465290501,1056.4466466107776,23.252594514552,-4.922093622061799,5,56,34,DI Cibuyutan Utara,FL,4,2021
864.3000000000001,261.1746974797132,122.8099089792914,485.172916486929,280.0,183.81906724438272,100.0,1125.4746974797133,948.9919837313117,30.0074409990057,-4.129593542366147,5,53,29,DI Cibuyutan Utara,FL,4,2022
837.5999999999999,388.16925237375597,159.36335685853277,505.4174745452508,280.0,270.77984752670824,100.0,1225.769252373756,1056.197322071959,23.0252927169079,-1.2107996759028978,5,64,24,DI Cibuyutan Utara,FL,4,2023
661.0,363.29130317138583,158.4264673652515,513.5685595113823,280.0,55.91230276238737,100.0,1024.2913031713858,849.4808622737697,17.645633789204773,-2.339370215525955,4,65,10,DI Cibuyutan Utara,FL,4,2024
1034.9,270.48197686173296,76.56983119486182,465.49671900314854,166.55999999999997,523.1728597421986,0.0,1305.3819768617332,1155.2295787453472,5.386463106034069,-33.96599819348902,61,21,40,DI Cibuyutan Utara,SRI,4,2015
971.3,111.27828436032706,78.54676554602187,445.7507106469602,178.56,300.79862369629444,0.0,1082.578284360327,925.1093343432547,16.04007897945103,-32.73151881430519,29,14,42,DI Cibuyutan Utara,SRI,4,2016
572.9,336.29960879084626,179.60185947861845,462.7503669647368,167.03999999999996,110.64440981879984,0.0,909.1996087908462,740.4347767835367,3.464092580308052,-33.39540210244219,62,29,11,DI Cibuyutan Utara,SRI,4,2017
